did,fair_aggregate,fair_F,fair_A,fair_I,fair_R,status,upload_date,NumberOfInstances,NumberOfFeatures,MajorityClassPercentage,upload_date_ordinal
1412,0.36237992380171274,0.36237992380171274,0.36237992380171274,0.36237992380171274,0.36237992380171274,fallback,,226.0,24.0,,
1410,0.5230311936193036,0.5230311936193036,0.5230311936193036,0.5230311936193036,0.5230311936193036,fallback,,1000000.0,19.0,,
1409,0.5230311936193036,0.5230311936193036,0.5230311936193036,0.5230311936193036,0.5230311936193036,fallback,,1000000.0,19.0,,
1408,0.5230311936193036,0.5230311936193036,0.5230311936193036,0.5230311936193036,0.5230311936193036,fallback,,1000000.0,19.0,,
1407,0.5230311936193036,0.5230311936193036,0.5230311936193036,0.5230311936193036,0.5230311936193036,fallback,,1000000.0,19.0,,
1406,0.5230311936193036,0.5230311936193036,0.5230311936193036,0.5230311936193036,0.5230311936193036,fallback,,1000000.0,19.0,,
1394,0.5312266865596332,0.5312266865596332,0.5312266865596332,0.5312266865596332,0.5312266865596332,fallback,,1000000.0,26.0,,
1404,0.5230311936193036,0.5230311936193036,0.5230311936193036,0.5230311936193036,0.5230311936193036,fallback,,1000000.0,19.0,,
1403,0.5230311936193036,0.5230311936193036,0.5230311936193036,0.5230311936193036,0.5230311936193036,fallback,,1000000.0,19.0,,
1402,0.5230311936193036,0.5230311936193036,0.5230311936193036,0.5230311936193036,0.5230311936193036,fallback,,1000000.0,19.0,,
1401,0.5312266865596332,0.5312266865596332,0.5312266865596332,0.5312266865596332,0.5312266865596332,fallback,,1000000.0,26.0,,
1400,0.5312266865596332,0.5312266865596332,0.5312266865596332,0.5312266865596332,0.5312266865596332,fallback,,1000000.0,26.0,,
1399,0.5312266865596332,0.5312266865596332,0.5312266865596332,0.5312266865596332,0.5312266865596332,fallback,,1000000.0,26.0,,
1398,0.5312266865596332,0.5312266865596332,0.5312266865596332,0.5312266865596332,0.5312266865596332,fallback,,1000000.0,26.0,,
1397,0.5312266865596332,0.5312266865596332,0.5312266865596332,0.5312266865596332,0.5312266865596332,fallback,,1000000.0,26.0,,
1396,0.5312266865596332,0.5312266865596332,0.5312266865596332,0.5312266865596332,0.5312266865596332,fallback,,1000000.0,26.0,,
1395,0.5312266865596332,0.5312266865596332,0.5312266865596332,0.5312266865596332,0.5312266865596332,fallback,,1000000.0,26.0,,
1405,0.5230311936193036,0.5230311936193036,0.5230311936193036,0.5230311936193036,0.5230311936193036,fallback,,1000000.0,19.0,,
1242,0.5214701428535901,0.5214701428535901,0.5214701428535901,0.5214701428535901,0.5214701428535901,fallback,,98528.0,101.0,,
1241,0.4898675667107522,0.4898675667107522,0.4898675667107522,0.4898675667107522,0.4898675667107522,fallback,,488565.0,9.0,,
1240,0.5364696902955428,0.5364696902955428,0.5364696902955428,0.5364696902955428,0.5364696902955428,fallback,,1076790.0,30.0,,
1238,0.4851731736636213,0.4851731736636213,0.4851731736636213,0.4851731736636213,0.4851731736636213,fallback,,1000000.0,4.0,,
1237,0.4851731736636213,0.4851731736636213,0.4851731736636213,0.4851731736636213,0.4851731736636213,fallback,,1000000.0,4.0,,
1236,0.4851731736636213,0.4851731736636213,0.4851731736636213,0.4851731736636213,0.4851731736636213,fallback,,1000000.0,4.0,,
1235,0.5067049892145133,0.5067049892145133,0.5067049892145133,0.5067049892145133,0.5067049892145133,fallback,,1000000.0,10.0,,
1233,0.5420696060652545,0.5420696060652545,0.5420696060652545,0.5420696060652545,0.5420696060652545,fallback,,945.0,6374.0,,
1228,0.3845453938904819,0.3845453938904819,0.3845453938904819,0.3845453938904819,0.3845453938904819,fallback,,144.0,77.0,,
1222,0.4424115363215126,0.4424115363215126,0.4424115363215126,0.4424115363215126,0.4424115363215126,fallback,,20000.0,17.0,,
1372,0.5405594458526295,0.5405594458526295,0.5405594458526295,0.5405594458526295,0.5405594458526295,fallback,,1000000.0,37.0,,
1214,0.5169374134990333,0.5169374134990333,0.5169374134990333,0.5169374134990333,0.5169374134990333,fallback,,1000000.0,15.0,,
1213,0.45857025726796047,0.45857025726796047,0.45857025726796047,0.45857025726796047,0.45857025726796047,fallback,,78732.0,11.0,,
1212,0.5457769329670957,0.5457769329670957,0.5457769329670957,0.5457769329670957,0.5457769329670957,fallback,,1000000.0,45.0,,
1211,0.5280101745118471,0.5280101745118471,0.5280101745118471,0.5280101745118471,0.5280101745118471,fallback,,1000000.0,23.0,,
1210,0.5375220084715926,0.5375220084715926,0.5375220084715926,0.5375220084715926,0.5375220084715926,fallback,,1000000.0,33.0,,
1208,0.5647059429449369,0.5647059429449369,0.5647059429449369,0.5647059429449369,0.5647059429449369,fallback,,1000000.0,91.0,,
1207,0.5432926038871346,0.5432926038871346,0.5432926038871346,0.5432926038871346,0.5432926038871346,fallback,,1000000.0,41.0,,
1206,0.5405594458526295,0.5405594458526295,0.5405594458526295,0.5405594458526295,0.5405594458526295,fallback,,1000000.0,37.0,,
1205,0.5169374134990333,0.5169374134990333,0.5169374134990333,0.5169374134990333,0.5169374134990333,fallback,,1000000.0,15.0,,
1204,0.49870411795523895,0.49870411795523895,0.49870411795523895,0.49870411795523895,0.49870411795523895,fallback,,531441.0,12.0,,
1371,0.5405594458526295,0.5405594458526295,0.5405594458526295,0.5405594458526295,0.5405594458526295,fallback,,1000000.0,37.0,,
1370,0.5405594458526295,0.5405594458526295,0.5405594458526295,0.5405594458526295,0.5405594458526295,fallback,,1000000.0,37.0,,
1369,0.5405594458526295,0.5405594458526295,0.5405594458526295,0.5405594458526295,0.5405594458526295,fallback,,1000000.0,37.0,,
1368,0.5419602035971448,0.5419602035971448,0.5419602035971448,0.5419602035971448,0.5419602035971448,fallback,,1000000.0,39.0,,
1367,0.5419602035971448,0.5419602035971448,0.5419602035971448,0.5419602035971448,0.5419602035971448,fallback,,1000000.0,39.0,,
1366,0.5419602035971448,0.5419602035971448,0.5419602035971448,0.5419602035971448,0.5419602035971448,fallback,,1000000.0,39.0,,
1365,0.5419602035971448,0.5419602035971448,0.5419602035971448,0.5419602035971448,0.5419602035971448,fallback,,1000000.0,39.0,,
1364,0.5419602035971448,0.5419602035971448,0.5419602035971448,0.5419602035971448,0.5419602035971448,fallback,,1000000.0,39.0,,
1363,0.5419602035971448,0.5419602035971448,0.5419602035971448,0.5419602035971448,0.5419602035971448,fallback,,1000000.0,39.0,,
1362,0.5419602035971448,0.5419602035971448,0.5419602035971448,0.5419602035971448,0.5419602035971448,fallback,,1000000.0,39.0,,
1245,0.37566735796124706,0.37566735796124706,0.37566735796124706,0.37566735796124706,0.37566735796124706,fallback,,442.0,24.0,,
1360,0.5419602035971448,0.5419602035971448,0.5419602035971448,0.5419602035971448,0.5419602035971448,fallback,,1000000.0,39.0,,
1359,0.5419602035971448,0.5419602035971448,0.5419602035971448,0.5419602035971448,0.5419602035971448,fallback,,1000000.0,39.0,,
1358,0.5419602035971448,0.5419602035971448,0.5419602035971448,0.5419602035971448,0.5419602035971448,fallback,,1000000.0,39.0,,
1357,0.5419602035971448,0.5419602035971448,0.5419602035971448,0.5419602035971448,0.5419602035971448,fallback,,1000000.0,39.0,,
1356,0.5419602035971448,0.5419602035971448,0.5419602035971448,0.5419602035971448,0.5419602035971448,fallback,,1000000.0,39.0,,
1355,0.5419602035971448,0.5419602035971448,0.5419602035971448,0.5419602035971448,0.5419602035971448,fallback,,1000000.0,39.0,,
1354,0.5419602035971448,0.5419602035971448,0.5419602035971448,0.5419602035971448,0.5419602035971448,fallback,,1000000.0,39.0,,
1353,0.5419602035971448,0.5419602035971448,0.5419602035971448,0.5419602035971448,0.5419602035971448,fallback,,1000000.0,39.0,,
1352,0.5419602035971448,0.5419602035971448,0.5419602035971448,0.5419602035971448,0.5419602035971448,fallback,,1000000.0,39.0,,
1351,0.5419602035971448,0.5419602035971448,0.5419602035971448,0.5419602035971448,0.5419602035971448,fallback,,1000000.0,39.0,,
1361,0.5419602035971448,0.5419602035971448,0.5419602035971448,0.5419602035971448,0.5419602035971448,fallback,,1000000.0,39.0,,
1499,0.3330273156689103,0.3330273156689103,0.3330273156689103,0.3330273156689103,0.3330273156689103,fallback,,210.0,8.0,,
1498,0.35412490809188596,0.35412490809188596,0.35412490809188596,0.35412490809188596,0.35412490809188596,fallback,,462.0,10.0,,
1496,0.42813459494232825,0.42813459494232825,0.42813459494232825,0.42813459494232825,0.42813459494232825,fallback,,7400.0,21.0,,
1495,0.33326064120331195,0.33326064120331195,0.33326064120331195,0.33326064120331195,0.33326064120331195,fallback,,250.0,7.0,,
1493,0.4276987564457741,0.4276987564457741,0.4276987564457741,0.4276987564457741,0.4276987564457741,fallback,,1599.0,65.0,,
1492,0.4277111731477885,0.4277111731477885,0.4277111731477885,0.4277111731477885,0.4277111731477885,fallback,,1600.0,65.0,,
1424,0.5050197295780654,0.5050197295780654,0.5050197295780654,0.5050197295780654,0.5050197295780654,fallback,,32561.0,124.0,,
1490,0.3422638844592325,0.3422638844592325,0.3422638844592325,0.3422638844592325,0.3422638844592325,fallback,,182.0,13.0,,
1488,0.3583470756417353,0.3583470756417353,0.3583470756417353,0.3583470756417353,0.3583470756417353,fallback,,195.0,23.0,,
1487,0.4399684888038973,0.4399684888038973,0.4399684888038973,0.4399684888038973,0.4399684888038973,fallback,,2534.0,73.0,,
1485,0.4927629025531061,0.4927629025531061,0.4927629025531061,0.4927629025531061,0.4927629025531061,fallback,,2600.0,501.0,,
1484,0.4197693233075462,0.4197693233075462,0.4197693233075462,0.4197693233075462,0.4197693233075462,fallback,,126.0,311.0,,
1483,0.46540090540054124,0.46540090540054124,0.46540090540054124,0.46540090540054124,0.46540090540054124,fallback,,164860.0,8.0,,
1482,0.3599348892217398,0.3599348892217398,0.3599348892217398,0.3599348892217398,0.3599348892217398,fallback,,340.0,16.0,,
1481,0.42699212467876735,0.42699212467876735,0.42699212467876735,0.42699212467876735,0.42699212467876735,fallback,,28056.0,7.0,,
1491,0.4277111731477885,0.4277111731477885,0.4277111731477885,0.4277111731477885,0.4277111731477885,fallback,,1600.0,65.0,,
1530,0.35616444571027167,0.35616444571027167,0.35616444571027167,0.35616444571027167,0.35616444571027167,fallback,,1515.0,4.0,,
1529,0.35624294323535205,0.35624294323535205,0.35624294323535205,0.35624294323535205,0.35624294323535205,fallback,,1521.0,4.0,,
1528,0.35753204029408225,0.35753204029408225,0.35753204029408225,0.35753204029408225,0.35753204029408225,fallback,,1623.0,4.0,,
1527,0.3713374753790046,0.3713374753790046,0.3713374753790046,0.3713374753790046,0.3713374753790046,fallback,,3252.0,4.0,,
1520,0.3916213377469006,0.3916213377469006,0.3916213377469006,0.3916213377469006,0.3916213377469006,fallback,,164.0,91.0,,
1519,0.38495872204334897,0.38495872204334897,0.38495872204334897,0.38495872204334897,0.38495872204334897,fallback,,117.0,91.0,,
1518,0.36708334632059886,0.36708334632059886,0.36708334632059886,0.36708334632059886,0.36708334632059886,fallback,,47.0,91.0,,
1517,0.36708334632059886,0.36708334632059886,0.36708334632059886,0.36708334632059886,0.36708334632059886,fallback,,47.0,91.0,,
1516,0.3793535965587768,0.3793535965587768,0.3793535965587768,0.3793535965587768,0.3793535965587768,fallback,,88.0,91.0,,
1502,0.4572266387551937,0.4572266387551937,0.4572266387551937,0.4572266387551937,0.4572266387551937,fallback,,245057.0,4.0,,
1513,0.3345292485803751,0.3345292485803751,0.3345292485803751,0.3345292485803751,0.3345292485803751,fallback,,123.0,13.0,,
1512,0.3460124498591836,0.3460124498591836,0.3460124498591836,0.3460124498591836,0.3460124498591836,fallback,,200.0,14.0,,
1511,0.350554644945329,0.350554644945329,0.350554644945329,0.350554644945329,0.350554644945329,fallback,,440.0,9.0,,
1510,0.3874181096463453,0.3874181096463453,0.3874181096463453,0.3874181096463453,0.3874181096463453,fallback,,569.0,31.0,,
1509,0.4523622349061285,0.4523622349061285,0.4523622349061285,0.4523622349061285,0.4523622349061285,fallback,,149332.0,5.0,,
1508,0.3390728193352854,0.3390728193352854,0.3390728193352854,0.3390728193352854,0.3390728193352854,fallback,,403.0,6.0,,
1507,0.42813459494232825,0.42813459494232825,0.42813459494232825,0.42813459494232825,0.42813459494232825,fallback,,7400.0,21.0,,
1506,0.3679142883974429,0.3679142883974429,0.3679142883974429,0.3679142883974429,0.3679142883974429,fallback,,470.0,17.0,,
1503,0.49041449237553225,0.49041449237553225,0.49041449237553225,0.49041449237553225,0.49041449237553225,fallback,,263256.0,15.0,,
1452,0.3974587238895659,0.3974587238895659,0.3974587238895659,0.3974587238895659,0.3974587238895659,fallback,,745.0,37.0,,
1451,0.3970728785308108,0.3970728785308108,0.3970728785308108,0.3970728785308108,0.3970728785308108,fallback,,705.0,38.0,,
1450,0.3641909183021787,0.3641909183021787,0.3641909183021787,0.3641909183021787,0.3641909183021787,fallback,,125.0,40.0,,
1449,0.37675715941595755,0.37675715941595755,0.37675715941595755,0.37675715941595755,0.37675715941595755,fallback,,253.0,38.0,,
1448,0.3728697780275371,0.3728697780275371,0.3728697780275371,0.3728697780275371,0.3728697780275371,fallback,,194.0,40.0,,
1447,0.3818382573065329,0.3818382573065329,0.3818382573065329,0.3818382573065329,0.3818382573065329,fallback,,327.0,38.0,,
1444,0.4048471597882802,0.4048471597882802,0.4048471597882802,0.4048471597882802,0.4048471597882802,fallback,,1043.0,38.0,,
1443,0.3957940617540301,0.3957940617540301,0.3957940617540301,0.3957940617540301,0.3957940617540301,fallback,,661.0,38.0,,
1442,0.37675715941595755,0.37675715941595755,0.37675715941595755,0.37675715941595755,0.37675715941595755,fallback,,253.0,38.0,,
1441,0.3638729446237827,0.3638729446237827,0.3638729446237827,0.3638729446237827,0.3638729446237827,fallback,,123.0,40.0,,
1435,0.3388739408202451,0.3388739408202451,0.3388739408202451,0.3388739408202451,0.3388739408202451,fallback,,862.0,3.0,,
1434,0.49770657094070847,0.49770657094070847,0.49770657094070847,0.49770657094070847,0.49770657094070847,fallback,,86.0,7130.0,,
1433,0.3917996096407557,0.3917996096407557,0.3917996096407557,0.3917996096407557,0.3917996096407557,fallback,,7089.0,5.0,,
1432,0.4566016321907735,0.4566016321907735,0.4566016321907735,0.4566016321907735,0.4566016321907735,fallback,,62.0,2001.0,,
1430,0.5130775096650546,0.5130775096650546,0.5130775096650546,0.5130775096650546,0.5130775096650546,fallback,,48842.0,124.0,,
1429,0.5050197295780654,0.5050197295780654,0.5050197295780654,0.5050197295780654,0.5050197295780654,fallback,,32561.0,124.0,,
1428,0.5050197295780654,0.5050197295780654,0.5050197295780654,0.5050197295780654,0.5050197295780654,fallback,,32561.0,124.0,,
1427,0.5050197295780654,0.5050197295780654,0.5050197295780654,0.5050197295780654,0.5050197295780654,fallback,,32561.0,124.0,,
1426,0.5050197295780654,0.5050197295780654,0.5050197295780654,0.5050197295780654,0.5050197295780654,fallback,,32561.0,124.0,,
1425,0.5050197295780654,0.5050197295780654,0.5050197295780654,0.5050197295780654,0.5050197295780654,fallback,,32561.0,124.0,,
1478,0.5232447406619827,0.5232447406619827,0.5232447406619827,0.5232447406619827,0.5232447406619827,fallback,,10299.0,562.0,,
1477,0.4893988100546938,0.4893988100546938,0.4893988100546938,0.4893988100546938,0.4893988100546938,fallback,,13910.0,130.0,,
1476,0.4891895462811002,0.4891895462811002,0.4891895462811002,0.4891895462811002,0.4891895462811002,fallback,,13910.0,129.0,,
1475,0.448365674566456,0.448365674566456,0.448365674566456,0.448365674566456,0.448365674566456,fallback,,6118.0,52.0,,
1473,0.3238662535472902,0.3238662535472902,0.3238662535472902,0.3238662535472902,0.3238662535472902,fallback,,100.0,10.0,,
1472,0.3642077161381773,0.3642077161381773,0.3642077161381773,0.3642077161381773,0.3642077161381773,fallback,,768.0,10.0,,
1471,0.4334517563619174,0.4334517563619174,0.4334517563619174,0.4334517563619174,0.4334517563619174,fallback,,14980.0,15.0,,
1453,0.4054840471413322,0.4054840471413322,0.4054840471413322,0.4054840471413322,0.4054840471413322,fallback,,1077.0,38.0,,
1463,0.3115230872514155,0.3115230872514155,0.3115230872514155,0.3115230872514155,0.3115230872514155,fallback,,100.0,6.0,,
1462,0.3591744730369997,0.3591744730369997,0.3591744730369997,0.3591744730369997,0.3591744730369997,fallback,,1372.0,5.0,,
1460,0.37494800185475974,0.37494800185475974,0.37494800185475974,0.37494800185475974,0.37494800185475974,fallback,,5300.0,3.0,,
1459,0.41013718669415783,0.41013718669415783,0.41013718669415783,0.41013718669415783,0.41013718669415783,fallback,,10218.0,8.0,,
1457,0.5635437359109069,0.5635437359109069,0.5635437359109069,0.5635437359109069,0.5635437359109069,fallback,,1500.0,10001.0,,
1456,0.3195330133117789,0.3195330133117789,0.3195330133117789,0.3195330133117789,0.3195330133117789,fallback,,106.0,8.0,,
3416,0.4174647288640246,0.4174647288640246,0.4174647288640246,0.4174647288640246,0.4174647288640246,fallback,,21.0,1026.0,,
3415,0.478561578851117,0.478561578851117,0.478561578851117,0.478561578851117,0.478561578851117,fallback,,475.0,1026.0,,
